task,family,commit_type,dice_cutoff,context_size,iqr,iqr_rel
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.97,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.97,1,0.10069940387413945,1.0
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.97,2,0.1215027212982806,1.2065882877533463
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.97,4,0.032894577187726814,0.3266610915476775
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.97,8,0.016046036488713167,0.15934589353446946
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.97,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.97,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.97,1,0.07187432348728179,1.0
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.97,2,0.06437107324600222,0.8956059705715731
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.97,4,0.04147154092788702,0.5770007829739843
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.97,8,0.01823870539665229,0.2537582896328706
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.97,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.97,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.97,1,0.02597179412841799,1.0
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.97,2,0.01679190099239347,0.6465437431609701
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.97,4,0.01578373312950132,0.6077259449793255
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.97,8,0.009734231233596735,0.37480010758847304
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.97,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.97,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.97,1,0.05083669126033796,1.0
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.97,2,0.04221265316009526,0.8303579976108506
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.97,4,0.0281154483556747,0.5530542538988952
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.97,8,0.007758212089538641,0.1526104846164818
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.97,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.97,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.97,1,0.045228636264801,1.0
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.97,2,0.05210506618022914,1.1520370827713788
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.97,4,0.043569606542587236,0.9633190416686319
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.97,8,0.02475022673606886,0.5472246961231201
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.97,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.97,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.97,1,0.07541096210479736,1.0
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.97,2,0.07214889526367185,0.9567428030344942
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.97,4,0.053128319978714034,0.7045172014233486
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.97,8,0.019699543714523315,0.261229178950763
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.97,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.97,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.97,1,0.030078113079071045,1.0
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.97,2,0.022745779156684853,0.7562236067431977
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.97,4,0.013656526803970337,0.45403535680809787
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.97,8,0.014320540428161666,0.4761116626736198
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.97,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.97,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.97,1,0.055186343193054155,1.0
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.97,2,0.020325767993926935,0.3683115571333085
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.97,4,0.015251088142395064,0.27635620082750095
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.97,8,0.007676133513450645,0.1390948026144406
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.97,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.97,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.97,1,0.015893709659576483,1.0
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.97,2,0.011515426635742121,0.724527305606322
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.97,4,0.007077559828758129,0.44530572033531934
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.97,8,0.0021665453910828525,0.13631464506950003
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.97,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.97,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.97,1,0.01860852241516109,1.0
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.97,2,0.016684502363204956,0.8966054365289875
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.97,4,0.006268864870071389,0.33688138854936167
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.97,8,0.00295976400375364,0.1590542192292605
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.97,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.97,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.97,1,0.02426102161407473,1.0
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.97,2,0.016885522007942133,0.6959938570000782
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.97,4,0.012027540802955539,0.4957557432774352
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.97,8,0.00438413619995115,0.18070699040174582
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.97,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.97,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.97,1,0.015697729587554998,1.0
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.97,2,0.017434656620025635,1.1106482961617363
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.97,4,0.014094069600105286,0.8978412783514198
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.97,8,0.004725265502929732,0.3010158556098377
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.97,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.97,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.97,1,0.04996038675308223,1.0
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.97,2,0.027728807926177934,0.5550158781440427
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.97,4,0.018242821097373962,0.36514571409414676
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.97,8,0.009871947765350386,0.19759550329624603
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.97,10,0.0,0.0
WBC — WBC_CV_EM_0_label0_maxslice_idx638,WBC,ground_truth,0.97,0,0.0,0.0
WBC — WBC_CV_EM_0_label0_maxslice_idx638,WBC,ground_truth,0.97,1,0.2076468020677567,1.0
WBC — WBC_CV_EM_0_label0_maxslice_idx638,WBC,ground_truth,0.97,2,0.15622014403343198,0.7523359015298303
WBC — WBC_CV_EM_0_label0_maxslice_idx638,WBC,ground_truth,0.97,4,0.10546160787343983,0.5078893911355635
WBC — WBC_CV_EM_0_label0_maxslice_idx638,WBC,ground_truth,0.97,8,0.03827400207519538,0.1843226175123385
WBC — WBC_CV_EM_0_label0_maxslice_idx638,WBC,ground_truth,0.97,10,0.0,0.0
WBC — WBC_CV_EM_0_label0_midslice_idx12,WBC,ground_truth,0.97,0,0.0,0.0
WBC — WBC_CV_EM_0_label0_midslice_idx12,WBC,ground_truth,0.97,1,0.2076468020677567,1.0
WBC — WBC_CV_EM_0_label0_midslice_idx12,WBC,ground_truth,0.97,2,0.15622014403343198,0.7523359015298303
WBC — WBC_CV_EM_0_label0_midslice_idx12,WBC,ground_truth,0.97,4,0.10546160787343983,0.5078893911355635
WBC — WBC_CV_EM_0_label0_midslice_idx12,WBC,ground_truth,0.97,8,0.03827400207519538,0.1843226175123385
WBC — WBC_CV_EM_0_label0_midslice_idx12,WBC,ground_truth,0.97,10,0.0,0.0
WBC — WBC_CV_EM_0_label1_maxslice_idx639,WBC,ground_truth,0.97,0,0.0,0.0
WBC — WBC_CV_EM_0_label1_maxslice_idx639,WBC,ground_truth,0.97,1,0.049798095226287864,1.0
WBC — WBC_CV_EM_0_label1_maxslice_idx639,WBC,ground_truth,0.97,2,0.0137702077627182,0.27652077253446955
WBC — WBC_CV_EM_0_label1_maxslice_idx639,WBC,ground_truth,0.97,4,0.0034234434366227084,0.06874647355619157
WBC — WBC_CV_EM_0_label1_maxslice_idx639,WBC,ground_truth,0.97,8,0.00043567121028897926,0.008748752503669924
WBC — WBC_CV_EM_0_label1_maxslice_idx639,WBC,ground_truth,0.97,10,0.0,0.0
WBC — WBC_CV_EM_0_label1_midslice_idx13,WBC,ground_truth,0.97,0,0.0,0.0
WBC — WBC_CV_EM_0_label1_midslice_idx13,WBC,ground_truth,0.97,1,0.049798095226287864,1.0
WBC — WBC_CV_EM_0_label1_midslice_idx13,WBC,ground_truth,0.97,2,0.0137702077627182,0.27652077253446955
WBC — WBC_CV_EM_0_label1_midslice_idx13,WBC,ground_truth,0.97,4,0.0034234434366227084,0.06874647355619157
WBC — WBC_CV_EM_0_label1_midslice_idx13,WBC,ground_truth,0.97,8,0.00043567121028897926,0.008748752503669924
WBC — WBC_CV_EM_0_label1_midslice_idx13,WBC,ground_truth,0.97,10,0.0,0.0
WBC — WBC_JTSC_EM_0_label0_maxslice_idx636,WBC,ground_truth,0.97,0,0.0,0.0
WBC — WBC_JTSC_EM_0_label0_maxslice_idx636,WBC,ground_truth,0.97,1,0.0920363545417785,1.0
WBC — WBC_JTSC_EM_0_label0_maxslice_idx636,WBC,ground_truth,0.97,2,0.06772226095199585,0.7358207665782152
WBC — WBC_JTSC_EM_0_label0_maxslice_idx636,WBC,ground_truth,0.97,4,0.038672372698783986,0.42018583733919246
WBC — WBC_JTSC_EM_0_label0_maxslice_idx636,WBC,ground_truth,0.97,8,0.007138517498969987,0.07756193228763278
WBC — WBC_JTSC_EM_0_label0_maxslice_idx636,WBC,ground_truth,0.97,10,0.0,0.0
WBC — WBC_JTSC_EM_0_label0_midslice_idx14,WBC,ground_truth,0.97,0,0.0,0.0
WBC — WBC_JTSC_EM_0_label0_midslice_idx14,WBC,ground_truth,0.97,1,0.0920363545417785,1.0
WBC — WBC_JTSC_EM_0_label0_midslice_idx14,WBC,ground_truth,0.97,2,0.06772226095199585,0.7358207665782152
WBC — WBC_JTSC_EM_0_label0_midslice_idx14,WBC,ground_truth,0.97,4,0.038672372698783986,0.42018583733919246
WBC — WBC_JTSC_EM_0_label0_midslice_idx14,WBC,ground_truth,0.97,8,0.007138517498969987,0.07756193228763278
WBC — WBC_JTSC_EM_0_label0_midslice_idx14,WBC,ground_truth,0.97,10,0.0,0.0
WBC — WBC_JTSC_EM_0_label1_maxslice_idx637,WBC,ground_truth,0.97,0,0.0,0.0
WBC — WBC_JTSC_EM_0_label1_maxslice_idx637,WBC,ground_truth,0.97,1,0.06509720087051385,1.0
WBC — WBC_JTSC_EM_0_label1_maxslice_idx637,WBC,ground_truth,0.97,2,0.034132528305053755,0.5243317354450839
WBC — WBC_JTSC_EM_0_label1_maxslice_idx637,WBC,ground_truth,0.97,4,0.008237335085868769,0.12653900591292425
WBC — WBC_JTSC_EM_0_label1_maxslice_idx637,WBC,ground_truth,0.97,8,0.0013480544090270774,0.02070833140288965
WBC — WBC_JTSC_EM_0_label1_maxslice_idx637,WBC,ground_truth,0.97,10,0.0,0.0
WBC — WBC_JTSC_EM_0_label1_midslice_idx15,WBC,ground_truth,0.97,0,0.0,0.0
WBC — WBC_JTSC_EM_0_label1_midslice_idx15,WBC,ground_truth,0.97,1,0.06509720087051385,1.0
WBC — WBC_JTSC_EM_0_label1_midslice_idx15,WBC,ground_truth,0.97,2,0.034132528305053755,0.5243317354450839
WBC — WBC_JTSC_EM_0_label1_midslice_idx15,WBC,ground_truth,0.97,4,0.008237335085868769,0.12653900591292425
WBC — WBC_JTSC_EM_0_label1_midslice_idx15,WBC,ground_truth,0.97,8,0.0013480544090270774,0.02070833140288965
WBC — WBC_JTSC_EM_0_label1_midslice_idx15,WBC,ground_truth,0.97,10,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,prediction,0.9,0,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,prediction,0.9,1,0.35375134942959785,1.0
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,prediction,0.9,2,0.36222104564678503,1.0239425128154114
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,prediction,0.9,4,0.02949883341789239,0.08338861029210894
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,prediction,0.9,8,0.003145736455917425,0.008892507296409556
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,prediction,0.9,10,0.0005166292190552646,0.0014604303839075023
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,prediction,0.9,0,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,prediction,0.9,1,0.16216451499203688,1.0
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,prediction,0.9,2,0.16962672285735603,1.046016280847173
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,prediction,0.9,4,0.10027206093072893,0.618335404238423
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,prediction,0.9,8,0.020334264636039823,0.12539281258318652
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,prediction,0.9,10,0.0031556576490402444,0.019459606494029866
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,prediction,0.9,0,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,prediction,0.9,1,0.11048948019742971,1.0
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,prediction,0.9,2,0.0454417064785958,0.4112763169615572
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,prediction,0.9,4,0.0352338641881943,0.3188888582445692
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,prediction,0.9,8,0.01916756927967067,0.1734786809153308
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,prediction,0.9,10,0.012026426196098283,0.10884679857854966
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,prediction,0.9,0,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,prediction,0.9,1,0.08759367316961286,1.0
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,prediction,0.9,2,0.10774335712194444,1.2300358373294216
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,prediction,0.9,4,0.06891878172755239,0.7868009096284938
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,prediction,0.9,8,0.030883371829986683,0.35257537117076215
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,prediction,0.9,10,0.01631161421537397,0.18621909123263752
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,prediction,0.9,0,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,prediction,0.9,1,0.05938986539840707,1.0
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,prediction,0.9,2,0.022387263178825334,0.37695426700572715
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,prediction,0.9,4,0.012494465708732583,0.21038043485897012
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,prediction,0.9,8,0.010881978273391768,0.18322954935815766
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,prediction,0.9,10,0.004242941737174988,0.07144218476859505
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,prediction,0.9,0,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,prediction,0.9,1,0.1227036640048027,1.0
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,prediction,0.9,2,0.022437334060668945,0.18285789786840215
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,prediction,0.9,4,0.016467975080013186,0.13420931814528878
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,prediction,0.9,8,0.006311678886413596,0.05143838969769112
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,prediction,0.9,10,0.0023949399590492693,0.01951808023398168
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,prediction,0.9,0,0.0,0.0
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,prediction,0.9,1,0.17106527685518247,1.0
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,prediction,0.9,2,0.1118509382927676,0.6538494564706808
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,prediction,0.9,4,0.1012804485857488,0.5920573154743092
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,prediction,0.9,8,0.06339234113693237,0.370573983816704
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,prediction,0.9,10,0.009080085158348017,0.05307965079339205
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,prediction,0.9,0,0.0,0.0
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,prediction,0.9,1,0.2751883439719677,1.0
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,prediction,0.9,2,0.03915003985166554,0.1422663448843371
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,prediction,0.9,4,0.033817519247531846,0.12288863241597435
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,prediction,0.9,8,0.014458549022674627,0.052540557546824955
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,prediction,0.9,10,0.003012461960315682,0.010946909730386508
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,prediction,0.9,0,0.0,0.0
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,prediction,0.9,1,0.10132439806909926,1.0
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,prediction,0.9,2,0.1054067231714726,1.040289655602882
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,prediction,0.9,4,0.06642644517123697,0.6555819371947983
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,prediction,0.9,8,0.02403201162815094,0.2371789232023076
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,prediction,0.9,10,0.0085356146097183,0.08424046697911144
BTCV — BTCV_Cervix_CT_0_label1_midslice_idx25,BTCV,prediction,0.9,0,0.0,0.0
BTCV — BTCV_Cervix_CT_0_label1_midslice_idx25,BTCV,prediction,0.9,1,0.0900115283206106,1.0
BTCV — BTCV_Cervix_CT_0_label1_midslice_idx25,BTCV,prediction,0.9,2,0.10629248283803466,1.180876325746111
BTCV — BTCV_Cervix_CT_0_label1_midslice_idx25,BTCV,prediction,0.9,4,0.04565010480582721,0.5071584235657774
BTCV — BTCV_Cervix_CT_0_label1_midslice_idx25,BTCV,prediction,0.9,8,0.026121629774570332,0.2902031579946973
BTCV — BTCV_Cervix_CT_0_label1_midslice_idx25,BTCV,prediction,0.9,10,0.01123166233301176,0.12478026473460027
BTCV — BTCV_Cervix_CT_0_label2_maxslice_idx642,BTCV,prediction,0.9,0,0.0,0.0
BTCV — BTCV_Cervix_CT_0_label2_maxslice_idx642,BTCV,prediction,0.9,1,0.25310464033536795,1.0
BTCV — BTCV_Cervix_CT_0_label2_maxslice_idx642,BTCV,prediction,0.9,2,0.2777818109841113,1.0974978989561222
BTCV — BTCV_Cervix_CT_0_label2_maxslice_idx642,BTCV,prediction,0.9,4,0.18833310008196336,0.7440918500443879
BTCV — BTCV_Cervix_CT_0_label2_maxslice_idx642,BTCV,prediction,0.9,8,0.05051515847521526,0.1995821112101375
BTCV — BTCV_Cervix_CT_0_label2_maxslice_idx642,BTCV,prediction,0.9,10,0.01539294123676771,0.060816511370047587
BTCV — BTCV_Cervix_CT_0_label2_midslice_idx26,BTCV,prediction,0.9,0,0.0,0.0
BTCV — BTCV_Cervix_CT_0_label2_midslice_idx26,BTCV,prediction,0.9,1,0.2608653921670101,1.0
BTCV — BTCV_Cervix_CT_0_label2_midslice_idx26,BTCV,prediction,0.9,2,0.16105931140416524,0.6174039034700799
BTCV — BTCV_Cervix_CT_0_label2_midslice_idx26,BTCV,prediction,0.9,4,0.13570451885293638,0.5202089772262939
BTCV — BTCV_Cervix_CT_0_label2_midslice_idx26,BTCV,prediction,0.9,8,0.03971698135148549,0.15225086402437799
BTCV — BTCV_Cervix_CT_0_label2_midslice_idx26,BTCV,prediction,0.9,10,0.012167504429817233,0.0466428464456006
BTCV — BTCV_Cervix_CT_0_label3_maxslice_idx643,BTCV,prediction,0.9,0,0.0,0.0
BTCV — BTCV_Cervix_CT_0_label3_maxslice_idx643,BTCV,prediction,0.9,1,0.2775007128715515,1.0
BTCV — BTCV_Cervix_CT_0_label3_maxslice_idx643,BTCV,prediction,0.9,2,0.18981904703418906,0.684030844713728
BTCV — BTCV_Cervix_CT_0_label3_maxslice_idx643,BTCV,prediction,0.9,4,0.08383777737617493,0.3021173405597032
BTCV — BTCV_Cervix_CT_0_label3_maxslice_idx643,BTCV,prediction,0.9,8,0.03318993151187888,0.1196030495505131
BTCV — BTCV_Cervix_CT_0_label3_maxslice_idx643,BTCV,prediction,0.9,10,0.014484232664108365,0.052195298938971645
BTCV — BTCV_Cervix_CT_0_label3_midslice_idx27,BTCV,prediction,0.9,0,0.0,0.0
BTCV — BTCV_Cervix_CT_0_label3_midslice_idx27,BTCV,prediction,0.9,1,0.21190584730356934,1.0
BTCV — BTCV_Cervix_CT_0_label3_midslice_idx27,BTCV,prediction,0.9,2,0.14010484367609027,0.661165538652554
BTCV — BTCV_Cervix_CT_0_label3_midslice_idx27,BTCV,prediction,0.9,4,0.11587825715541833,0.5468384125777094
BTCV — BTCV_Cervix_CT_0_label3_midslice_idx27,BTCV,prediction,0.9,8,0.05679681599140163,0.26802854529085446
BTCV — BTCV_Cervix_CT_0_label3_midslice_idx27,BTCV,prediction,0.9,10,0.020762668550014518,0.09798063061596692
BTCV — BTCV_Cervix_CT_1_label0_maxslice_idx644,BTCV,prediction,0.9,0,0.0,0.0
BTCV — BTCV_Cervix_CT_1_label0_maxslice_idx644,BTCV,prediction,0.9,1,0.4330849736849446,1.0
BTCV — BTCV_Cervix_CT_1_label0_maxslice_idx644,BTCV,prediction,0.9,2,0.18418946494348354,0.4252963647671495
BTCV — BTCV_Cervix_CT_1_label0_maxslice_idx644,BTCV,prediction,0.9,4,0.15127733647009733,0.34930174368078337
BTCV — BTCV_Cervix_CT_1_label0_maxslice_idx644,BTCV,prediction,0.9,8,0.13399577820072606,0.30939835446289043
BTCV — BTCV_Cervix_CT_1_label0_maxslice_idx644,BTCV,prediction,0.9,10,0.02792881353888277,0.06448806870681245
BTCV — BTCV_Cervix_CT_1_label0_midslice_idx16,BTCV,prediction,0.9,0,0.0,0.0
BTCV — BTCV_Cervix_CT_1_label0_midslice_idx16,BTCV,prediction,0.9,1,0.10104147382080553,1.0
BTCV — BTCV_Cervix_CT_1_label0_midslice_idx16,BTCV,prediction,0.9,2,0.04156211447379976,0.4113371757374512
BTCV — BTCV_Cervix_CT_1_label0_midslice_idx16,BTCV,prediction,0.9,4,0.02201661535843291,0.2178968152966456
BTCV — BTCV_Cervix_CT_1_label0_midslice_idx16,BTCV,prediction,0.9,8,0.010032875717297496,0.09929462960022283
BTCV — BTCV_Cervix_CT_1_label0_midslice_idx16,BTCV,prediction,0.9,10,0.005765064662773489,0.057056418961165235
BTCV — BTCV_Cervix_CT_1_label1_maxslice_idx645,BTCV,prediction,0.9,0,0.0,0.0
BTCV — BTCV_Cervix_CT_1_label1_maxslice_idx645,BTCV,prediction,0.9,1,0.17372360922919783,1.0
