task,family,commit_type,dice_cutoff,context_size,iqr,iqr_rel
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.9,1,0.04295819103717813,1.0
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.9,2,0.0423443809151649,0.9857114532247877
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.9,4,0.029692411422729603,0.6911932440784653
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.9,8,0.018711447715759277,0.43557345558534977
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.9,10,0.026363515853881747,0.6137017229395313
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.9,0,0.021092429757118225,0.5386323601420978
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.9,1,0.039159232378006004,1.0
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.9,2,0.02957769930362708,0.7553186696335641
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.9,4,0.020519664883613564,0.52400579984654
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.9,8,0.016165930032730036,0.4128255088526638
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.9,10,0.014585465192794689,0.37246555427850253
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.9,0,0.004109871387481756,0.8178859242705964
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.9,1,0.005024993419647128,1.0
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.9,2,0.006354859471321084,1.264650307097784
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.9,4,0.004812392592430048,0.957691322264058
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.9,8,0.003988254070282027,0.7936834413928636
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.9,10,0.0017176002264023271,0.34181143793874713
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.9,0,0.005206748843193054,1.2007451500299813
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.9,1,0.0043362647294998835,1.0
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.9,2,0.0045081377029420056,1.0396361809445949
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.9,4,0.004429471492767401,1.0214947124038405
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.9,8,0.00540407598018644,1.2462513977576528
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.9,10,0.0030689448118210727,0.707739264843045
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.9,0,0.0034624576568603738,0.8299660100612469
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.9,1,0.004171806573867842,1.0
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.9,2,0.0037821501493454646,0.9065976771398794
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.9,4,0.0045919895172119585,1.100719660872136
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.9,8,0.004245272278785794,1.017610045819991
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.9,10,0.0043166637420655185,1.034722886987393
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.9,0,0.004020535945892245,0.784838316330316
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.9,1,0.00512275695800779,1.0
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.9,2,0.00411953926086428,0.8041644947501754
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.9,4,0.0042433232069014615,0.8283280354084307
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.9,8,0.00388372838497153,0.758132469841374
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.9,10,0.003979727625846863,0.776872230806467
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.9,0,0.005027988553047091,1.1031222742542897
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.9,1,0.004557961225509666,1.0
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.9,2,0.004821160435676597,1.0577449427814078
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.9,4,0.004629728198051408,1.015745410939453
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.9,8,0.00605498552322381,1.3284416482825057
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.9,10,0.0029562771320342796,0.6485963758289129
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.9,0,0.006764912605285667,0.26611996623100154
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.9,1,0.02542053759098062,1.0
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.9,2,0.015475484728813216,0.6087788141154035
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.9,4,0.015247064828872614,0.5997931701602714
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.9,8,0.007885545492172352,0.310203726571471
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.9,10,0.005634564161300704,0.22165401267123028
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.9,0,0.001973447203636236,0.569145361000192
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.9,1,0.003467386960983365,1.0
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.9,2,0.00478246808052063,1.379271518966635
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.9,4,0.0030503779649734275,0.8797339320063451
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.9,8,0.002301672101020835,0.6638059515480417
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.9,10,0.0018425285816192627,0.5313882189534201
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.9,0,0.004848241806030162,0.6336033326880757
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.9,1,0.007651856541633695,1.0
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.9,2,0.007696774601936407,1.0058702172548992
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.9,4,0.005526232719421431,0.7222080928142393
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.9,8,0.00295976400375364,0.3868033839434372
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.9,0,0.004274114966392406,0.7952982656164219
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.9,1,0.005374228954315163,1.0
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.9,2,0.004049977660179116,0.7535923189366992
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.9,4,0.0033960759639740656,0.6319187352908054
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.9,8,0.0036753535270691584,0.6838848062321728
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.9,10,0.0026460051536560947,0.4923506564660817
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.9,0,0.0017136633396148682,0.5787819217842637
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.9,1,0.0029608100652694924,1.0
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.9,2,0.0027360975742339866,0.9241043882985271
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.9,4,0.002451935410499706,0.8281299227063156
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.9,8,0.0023113995790481345,0.7806645911404491
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.9,10,0.0017507284879684226,0.5913005053936384
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.9,0,0.0033404856920242754,0.7850598662945132
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.9,1,0.004255071282386891,1.0
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.9,2,0.004162117838859669,0.9781546683102618
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.9,4,0.00427182614803312,1.0039376227880326
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.9,8,0.004266428947448664,1.0026692067671783
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.9,10,0.0030535787343978216,0.7176328037176642
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,ground_truth,0.97,0,0.0001614809036255549,0.5260991144943944
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,ground_truth,0.97,1,0.0003069400787354404,1.0
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,ground_truth,0.97,2,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,ground_truth,0.97,4,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,ground_truth,0.97,8,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,ground_truth,0.97,10,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,ground_truth,0.97,0,0.0009392648935316883,0.8294470616100291
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,ground_truth,0.97,1,0.0011323988437652588,1.0
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,ground_truth,0.97,2,0.0008501023054122703,0.7507092665210215
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,ground_truth,0.97,4,0.0007708698511122991,0.6807405847829504
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,ground_truth,0.97,8,0.0006929785013199963,0.6119562070690772
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,ground_truth,0.97,10,0.0005805820226669756,0.5127010027107796
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,ground_truth,0.97,0,0.004655778408050537,0.9017116833717652
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,ground_truth,0.97,1,0.005163267254829407,1.0
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,ground_truth,0.97,2,0.006427136063575811,1.2447808231433803
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,ground_truth,0.97,4,0.006175544857978776,1.1960536910427302
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,ground_truth,0.97,8,0.005126836895942732,0.9929443205070201
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,ground_truth,0.97,10,0.0032612383365631104,0.6316229967590281
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,ground_truth,0.97,0,0.01591708064079289,2.561299619945097
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,ground_truth,0.97,1,0.006214454770088196,1.0
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,ground_truth,0.97,2,0.00824132859706872,1.3261547315037838
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,ground_truth,0.97,4,0.0032859265804290327,0.5287554100876333
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,ground_truth,0.97,8,0.003838571906089716,0.617684422544319
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,ground_truth,0.97,10,0.0022938728332519975,0.3691189200206284
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,ground_truth,0.97,0,4.419386386877999e-05,0.0985446570974616
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,ground_truth,0.97,1,0.00044846534728992804,1.0
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,ground_truth,0.97,2,0.0004783511161803311,1.0666400850612037
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,ground_truth,0.97,4,0.00036789178848273263,0.8203349282300166
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,ground_truth,0.97,8,0.0004278331995010154,0.953993886230915
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,ground_truth,0.97,10,0.0003966987133026123,0.8845693779906496
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,ground_truth,0.97,0,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,ground_truth,0.97,1,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,ground_truth,0.97,2,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,ground_truth,0.97,4,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,ground_truth,0.97,8,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,ground_truth,0.97,10,0.0,0.0
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,ground_truth,0.97,0,0.0015503615140914917,0.8696746086410038
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,ground_truth,0.97,1,0.0017826914787292258,1.0
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,ground_truth,0.97,2,0.0015267491340636985,0.8564292544619255
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,ground_truth,0.97,4,0.0015023469924927424,0.842740883892975
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,ground_truth,0.97,8,0.0014542013406753096,0.8157336017065178
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,ground_truth,0.97,10,0.0011896461248397383,0.6673314698782125
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,ground_truth,0.97,0,0.0017428845167160034,0.5563350938744063
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,ground_truth,0.97,1,0.003132796287536488,1.0
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,ground_truth,0.97,2,0.0028699785470963635,0.9161076187795172
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,ground_truth,0.97,4,0.002195104956626892,0.7006855075000868
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,ground_truth,0.97,8,0.0021740704774857456,0.6939712250474327
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,ground_truth,0.97,10,0.0022191822528839777,0.7083710682730215
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,ground_truth,0.97,0,0.004346597194671675,1.2703996794550867
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,ground_truth,0.97,1,0.0034214407205581665,1.0
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,ground_truth,0.97,2,0.003005808591842629,0.8785213123178904
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,ground_truth,0.97,4,0.002209800481796198,0.6458684110814277
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,ground_truth,0.97,8,0.002924081683158941,0.8546346179810219
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,ground_truth,0.97,10,0.0032269626855850886,0.9431590225122032
BTCV — BTCV_Cervix_CT_0_label1_midslice_idx25,BTCV,ground_truth,0.97,0,0.00394681692123422,0.8551431650574566
BTCV — BTCV_Cervix_CT_0_label1_midslice_idx25,BTCV,ground_truth,0.97,1,0.0046153873205184714,1.0
BTCV — BTCV_Cervix_CT_0_label1_midslice_idx25,BTCV,ground_truth,0.97,2,0.0036500722169875432,0.7908485168212298
BTCV — BTCV_Cervix_CT_0_label1_midslice_idx25,BTCV,ground_truth,0.97,4,0.003625085949897744,0.7854348287914693
BTCV — BTCV_Cervix_CT_0_label1_midslice_idx25,BTCV,ground_truth,0.97,8,0.0031073004007339255,0.6732480255600446
BTCV — BTCV_Cervix_CT_0_label1_midslice_idx25,BTCV,ground_truth,0.97,10,0.0028437823057174683,0.6161524717708872
BTCV — BTCV_Cervix_CT_0_label2_maxslice_idx642,BTCV,ground_truth,0.97,0,0.0037449300289154053,1.1745357574488895
BTCV — BTCV_Cervix_CT_0_label2_maxslice_idx642,BTCV,ground_truth,0.97,1,0.003188434243202143,1.0
BTCV — BTCV_Cervix_CT_0_label2_maxslice_idx642,BTCV,ground_truth,0.97,2,0.0036721527576446533,1.1517103623742015
BTCV — BTCV_Cervix_CT_0_label2_maxslice_idx642,BTCV,ground_truth,0.97,4,0.003932270407676741,1.2332919883985325
BTCV — BTCV_Cervix_CT_0_label2_maxslice_idx642,BTCV,ground_truth,0.97,8,0.0031634867191314697,0.9921756190757698
BTCV — BTCV_Cervix_CT_0_label2_maxslice_idx642,BTCV,ground_truth,0.97,10,0.0031518846750259177,0.9885368286160675
BTCV — BTCV_Cervix_CT_0_label2_midslice_idx26,BTCV,ground_truth,0.97,0,0.0028999209403991477,0.5159873284950758
BTCV — BTCV_Cervix_CT_0_label2_midslice_idx26,BTCV,ground_truth,0.97,1,0.005620139837265059,1.0
BTCV — BTCV_Cervix_CT_0_label2_midslice_idx26,BTCV,ground_truth,0.97,2,0.0031847745180130227,0.5666717573281658
BTCV — BTCV_Cervix_CT_0_label2_midslice_idx26,BTCV,ground_truth,0.97,4,0.00243324935436251,0.4329517458317563
BTCV — BTCV_Cervix_CT_0_label2_midslice_idx26,BTCV,ground_truth,0.97,8,0.0031059980392456055,0.5526549390552324
BTCV — BTCV_Cervix_CT_0_label2_midslice_idx26,BTCV,ground_truth,0.97,10,0.0030441224575042947,0.5416453230077746
BTCV — BTCV_Cervix_CT_0_label3_maxslice_idx643,BTCV,ground_truth,0.97,0,0.0087466001510621,0.6631566412667815
BTCV — BTCV_Cervix_CT_0_label3_maxslice_idx643,BTCV,ground_truth,0.97,1,0.013189342617988542,1.0
BTCV — BTCV_Cervix_CT_0_label3_maxslice_idx643,BTCV,ground_truth,0.97,2,0.007936209440231323,0.6017137980332219
BTCV — BTCV_Cervix_CT_0_label3_maxslice_idx643,BTCV,ground_truth,0.97,4,0.008016806840896673,0.6078245954398663
BTCV — BTCV_Cervix_CT_0_label3_maxslice_idx643,BTCV,ground_truth,0.97,8,0.005642634630203203,0.42781773084788816
BTCV — BTCV_Cervix_CT_0_label3_maxslice_idx643,BTCV,ground_truth,0.97,10,0.0061778485774993674,0.46839700479640195
BTCV — BTCV_Cervix_CT_0_label3_midslice_idx27,BTCV,ground_truth,0.97,0,0.008958941698074319,0.45655839412177973
BTCV — BTCV_Cervix_CT_0_label3_midslice_idx27,BTCV,ground_truth,0.97,1,0.019622772932052723,1.0
BTCV — BTCV_Cervix_CT_0_label3_midslice_idx27,BTCV,ground_truth,0.97,2,0.012333002686500505,0.6285045813456477
BTCV — BTCV_Cervix_CT_0_label3_midslice_idx27,BTCV,ground_truth,0.97,4,0.011021244525909468,0.561655815111985
BTCV — BTCV_Cervix_CT_0_label3_midslice_idx27,BTCV,ground_truth,0.97,8,0.00934675037860866,0.47632158874657593
BTCV — BTCV_Cervix_CT_0_label3_midslice_idx27,BTCV,ground_truth,0.97,10,0.009705239534378074,0.49459062528951236
BTCV — BTCV_Cervix_CT_1_label0_maxslice_idx644,BTCV,ground_truth,0.97,0,0.0008310049772262129,0.5372568665041475
BTCV — BTCV_Cervix_CT_1_label0_maxslice_idx644,BTCV,ground_truth,0.97,1,0.0015467554330825806,1.0
BTCV — BTCV_Cervix_CT_1_label0_maxslice_idx644,BTCV,ground_truth,0.97,2,0.0009279131889342596,0.5999094421055243
BTCV — BTCV_Cervix_CT_1_label0_maxslice_idx644,BTCV,ground_truth,0.97,4,0.0014126390218734963,0.91329177946264
BTCV — BTCV_Cervix_CT_1_label0_maxslice_idx644,BTCV,ground_truth,0.97,8,0.0012847393751144187,0.830602788027076
BTCV — BTCV_Cervix_CT_1_label0_maxslice_idx644,BTCV,ground_truth,0.97,10,0.0011060982942581177,0.7151087176424119
BTCV — BTCV_Cervix_CT_1_label0_midslice_idx16,BTCV,ground_truth,0.97,0,0.0020331561565400946,0.8700155584462719
BTCV — BTCV_Cervix_CT_1_label0_midslice_idx16,BTCV,ground_truth,0.97,1,0.0023369193077087402,1.0
BTCV — BTCV_Cervix_CT_1_label0_midslice_idx16,BTCV,ground_truth,0.97,2,0.0020335763692855835,0.8701953732751805
BTCV — BTCV_Cervix_CT_1_label0_midslice_idx16,BTCV,ground_truth,0.97,4,0.002160486578941301,0.9245020021934669
BTCV — BTCV_Cervix_CT_1_label0_midslice_idx16,BTCV,ground_truth,0.97,8,0.0019021362066269365,0.8139503149947903
BTCV — BTCV_Cervix_CT_1_label0_midslice_idx16,BTCV,ground_truth,0.97,10,0.0014308363199233565,0.6122745938225127
BTCV — BTCV_Cervix_CT_1_label1_maxslice_idx645,BTCV,ground_truth,0.97,0,0.006348028779029846,1.0178696867608057
BTCV — BTCV_Cervix_CT_1_label1_maxslice_idx645,BTCV,ground_truth,0.97,1,0.00623658299446106,1.0
BTCV — BTCV_Cervix_CT_1_label1_maxslice_idx645,BTCV,ground_truth,0.97,2,0.005395516753196716,0.8651398943922778
BTCV — BTCV_Cervix_CT_1_label1_maxslice_idx645,BTCV,ground_truth,0.97,4,0.004265135526657193,0.6838898047929801
BTCV — BTCV_Cervix_CT_1_label1_maxslice_idx645,BTCV,ground_truth,0.97,8,0.0039013534784316795,0.6255594581033582
BTCV — BTCV_Cervix_CT_1_label1_maxslice_idx645,BTCV,ground_truth,0.97,10,0.0035699695348739846,0.572423960050657
BTCV — BTCV_Cervix_CT_1_label2_maxslice_idx646,BTCV,ground_truth,0.97,0,0.006158176064491316,1.2197300390710033
BTCV — BTCV_Cervix_CT_1_label2_maxslice_idx646,BTCV,ground_truth,0.97,1,0.005048802495002613,1.0
BTCV — BTCV_Cervix_CT_1_label2_maxslice_idx646,BTCV,ground_truth,0.97,2,0.0047600120306015015,0.9428002056553091
BTCV — BTCV_Cervix_CT_1_label2_maxslice_idx646,BTCV,ground_truth,0.97,4,0.004794305562973111,0.9495926148267025
BTCV — BTCV_Cervix_CT_1_label2_maxslice_idx646,BTCV,ground_truth,0.97,8,0.00288554728031154,0.5715310280344105
BTCV — BTCV_Cervix_CT_1_label2_maxslice_idx646,BTCV,ground_truth,0.97,10,0.004982396960258484,0.9868472702566878
BTCV — BTCV_Cervix_CT_1_label3_maxslice_idx647,BTCV,ground_truth,0.97,0,0.005400860309600852,0.40741995553566135
BTCV — BTCV_Cervix_CT_1_label3_maxslice_idx647,BTCV,ground_truth,0.97,1,0.013256248831749029,1.0
BTCV — BTCV_Cervix_CT_1_label3_maxslice_idx647,BTCV,ground_truth,0.97,2,0.008712750673294134,0.6572561200289851
BTCV — BTCV_Cervix_CT_1_label3_maxslice_idx647,BTCV,ground_truth,0.97,4,0.006820246577262767,0.5144929507454715
BTCV — BTCV_Cervix_CT_1_label3_maxslice_idx647,BTCV,ground_truth,0.97,8,0.0048971831798553245,0.3694245062846478
BTCV — BTCV_Cervix_CT_1_label3_maxslice_idx647,BTCV,ground_truth,0.97,10,0.003683376312255904,0.27785962371452555
BTCV — BTCV_Cervix_CT_2_label0_maxslice_idx648,BTCV,ground_truth,0.97,0,0.0012231141328811201,0.4671579457794294
BTCV — BTCV_Cervix_CT_2_label0_maxslice_idx648,BTCV,ground_truth,0.97,1,0.002618202567100547,1.0
BTCV — BTCV_Cervix_CT_2_label0_maxslice_idx648,BTCV,ground_truth,0.97,2,0.0015089809894561768,0.5763423382199393
BTCV — BTCV_Cervix_CT_2_label0_maxslice_idx648,BTCV,ground_truth,0.97,4,0.001498419046402022,0.5723082947173957
BTCV — BTCV_Cervix_CT_2_label0_maxslice_idx648,BTCV,ground_truth,0.97,8,0.0011591285467148493,0.44271920029415174
BTCV — BTCV_Cervix_CT_2_label0_maxslice_idx648,BTCV,ground_truth,0.97,10,0.0007909655570983443,0.3021025061381237
BTCV — BTCV_Cervix_CT_2_label1_maxslice_idx649,BTCV,ground_truth,0.97,0,0.00470293462276461,1.5666503188811156
BTCV — BTCV_Cervix_CT_2_label1_maxslice_idx649,BTCV,ground_truth,0.97,1,0.003001904487609841,1.0
BTCV — BTCV_Cervix_CT_2_label1_maxslice_idx649,BTCV,ground_truth,0.97,2,0.002324467897415139,0.7743310644989618
BTCV — BTCV_Cervix_CT_2_label1_maxslice_idx649,BTCV,ground_truth,0.97,4,0.0020279705524443026,0.6755613180947677
BTCV — BTCV_Cervix_CT_2_label1_maxslice_idx649,BTCV,ground_truth,0.97,8,0.002141344547271773,0.7133286738835392
BTCV — BTCV_Cervix_CT_2_label1_maxslice_idx649,BTCV,ground_truth,0.97,10,0.002158361673355036,0.7189974505396586
BTCV — BTCV_Cervix_CT_2_label2_maxslice_idx650,BTCV,ground_truth,0.97,0,0.0008608192205428189,0.9209879377467958
BTCV — BTCV_Cervix_CT_2_label2_maxslice_idx650,BTCV,ground_truth,0.97,1,0.0009346693754196389,1.0
BTCV — BTCV_Cervix_CT_2_label2_maxslice_idx650,BTCV,ground_truth,0.97,2,0.0008592277765274714,0.919285256502283
BTCV — BTCV_Cervix_CT_2_label2_maxslice_idx650,BTCV,ground_truth,0.97,4,0.0007388859987258467,0.7905319444045213
BTCV — BTCV_Cervix_CT_2_label2_maxslice_idx650,BTCV,ground_truth,0.97,8,0.0008633822202682717,0.9237300835716786
BTCV — BTCV_Cervix_CT_2_label2_maxslice_idx650,BTCV,ground_truth,0.97,10,0.0007343858480453047,0.7857172465029008
